,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,Ray Ray,https://www.pornhub.com/pornstar/ray-ray,5358,57,2000000,https://ei.phncdn.com/(m=bLqDuhKlbyaT)(mh=0HtP2TiWLIpprvw1)2b465703-4f83-40e6-a27a-33d590cc1a4a.jpg,True,False,"About Ray Ray

                                    ★ Rockstar.  Pornstar.  Allstar ★ New website out NOW:  www.rayrayxxx.com ★ I do gangbangs and a variety of XXX scenes: anal, interracial, creampies, watersports, g/g, BDSM, dungeon, and other ★ TTS verified ★ Domestic and international adult film bookings (professionals only):  rockpornallstar@rayrayxxx.com ★ 

★ Find me at:  https://allmylinks.com/rayrayxxx ★","['ChickPass Amateurs', 'The Flourish XXX', 'Digital Climaxxx']","{'Official Site': 'https://www.rayrayxxx.com', 'Twitter': 'https://www.twitter.com/ray_ray_xxx', 'Instagram': 'https://www.instagram.com/ray_ofsunshine529'}","{'Relationship status': 'Taken', 'Interested in': 'Guys and Girls', 'City and Country': 'COLUMBUS, US', 'Pornstar Profile Views': '392,234', 'Career Status': 'Active', 'Career Start and End': '2021                        to                        Present', 'Gender': 'Female', 'Measurements': '--', 'Hair Color': 'Brunette', 'Eye Color': 'Brown', 'Tattoos': 'Yes', 'Piercings': 'Yes', 'Interests and hobbies': ""When I'm not creating porn, I enjoy running long-distance events, painting decorative portraits for my home, and drinking a variety of Rieslings."", 'Profile Views': '403,749', 'Videos Watched': '301'}",6056,5358,[5297],5063,8600
1,Natalie Heart XXXX,https://www.pornhub.com/pornstar/natalie-heart,5364,57,25600000,https://ei.phncdn.com/pics/users/u/001/792/163/061/avatar1592404680/(m=eQJ6GCjadOf)(mh=PuWa64x_YjYf7UJ2)200x200.jpg,True,False,"About Natalie Heart XXXX

                                    Hello! The last time some of you may have seen me I was sweet and innocent! Now IM BACK!! Sexy, Tattoed & Dangerous! Cum Play with Me!","['Fantasy HD', 'Fetish Network', 'Critical X']",NA,"{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'City and Country': 'Atlanta, US', 'Pornstar Profile Views': '910,064', 'Career Status': 'Active', 'Career Start and End': '2012                        to                        Present', 'Gender': 'Female', 'Birth Place': 'Henderson, Kentucky, United States of America', 'Star Sign': 'Aquarius', 'Measurements': '34B-26-32', 'Height': '5 ft 6 in (168 cm)', 'Weight': '117 lbs (53 kg)', 'Ethnicity': 'White', 'Hair Color': 'Brunette', 'Fake Boobs': 'No', 'Tattoos': 'Yes', 'Piercings': 'Yes', 'Profile Views': '137,134', 'Videos Watched': '6'}",5190,5364,[5465],5721,13400
2,Beth McKenna,https://www.pornhub.com/pornstar/beth-mckenna,5365,76,3100000,https://ei.phncdn.com/pics/users/874/821/641/avatar1638987003/(m=eQJ6GCjadOf)(mh=svaGQsUH-yyxxj8-)200x200.jpg,True,False,"About Beth McKenna

                                    I'm an attorney with 30 years experience, who decided to join the Adult Industry in 2019. I love my job, and I've never looked back!!!","['Golden Slut', 'Perv Nana', 'Slut Inspection']","{'Twitter': 'https://www.twitter.com/bethmckenna53', 'Instagram': 'https://www.instagram.com/bethmckenna'}","{'Relationship status': 'Open', 'Interested in': 'Guys and Girls', 'City and Country': 'Mississippi, US', 'Pornstar Profile Views': '365,826', 'Career Status': 'Active', 'Career Start and End': 'to                        Present', 'Gender': 'Female', 'Measurements': '--', 'Interests and hobbies': 'I love music, books, running, cycling, and swimming. I love animals and have a menagerie of cats and a dog at home.', 'Turn Ons': 'Intelligence, humor, blue eyes, a great smile, and beautiful hands. I do love a fit body as well.', 'Turn Offs': ""Rudeness, unkindness, arrogance, and someone who doesn't keep up with what's going on in the world."", 'Profile Views': '366,180', 'Videos Watched': '139'}",5574,5365,[5393],5128,3500
3,Tiffany Sparkz,https://www.pornhub.com/pornstar/tiffany-sparkz,5370,26,16700000,https://ei.phncdn.com/pics/users/399/179/782/avatar1566418650/(m=eQJ6GCjadOf)(mh=DbvPL9rNL2BZ-EZv)200x200.jpg,True,False,"About Tiffany Sparkz

                                    Hey Yall its Tiffany Sparkz or some of yall know me as my old name ""Audrey"" from Backroom Casting Couch. SOOO if you happen to still be looking for ""Audrey"" search no further cause, I AM BACK! (just under a new name) I am 5'3 and weigh 136, one of the best ways to describe my body ""thick"". I'm originally born in Phoenix, AZ but I'm blessed to call Alabama (Roll Tide!!) home for several years growing up, I consider myself to be a ""Dirty Southern Belle"". The best way to describe my personality would be like eating an Oreo..""America's Favorite"".. I am a goofball at heart! I LOVE SEX! (thus being why WE are all here today!) I'm an amateur in porn, but looking to get HUGE on Mainstream. I'd say my best feature is between my Ass and my Tittayyyys! My greatest gift given to me was the ability to suck a mans soul through his COCK.. what can i say ""dick suckin life CHOSE ME"" i didn't ask for these powers. I hope all of yall enjoy my work to come!

**to book please click website below**",['Backroom Casting Couch'],"{'Official Site': 'https://onlyfans.com/tiffany_sparkz', 'Twitter': 'https://www.twitter.com/tiffany_sparkz', 'Amazon Wishlist': 'https://www.amazon.com/hz/wishlist/ls/1QDAY3865YPU0?ref_=wl_share', 'Snapchat': 'https://www.snapchat.com/add/throat_gawd069', 'Instagram': 'https://www.instagram.com/Tiffanyandpaid'}","{'Relationship status': 'Taken', 'Interested in': 'Guys and Girls', 'City and Country': 'Phoenix, US', 'Pornstar Profile Views': '932,363', 'Career Status': 'Active', 'Career Start and End': 'to                        Present', 'Gender': 'Female', 'Birth Place': 'United States of America', 'Measurements': '--', 'Ethnicity': 'White', 'Hair Color': 'Brunette', 'Interests and hobbies': 'interests', 'Turn Ons': 'bootyhole play, talking dirty, spankings, hair pulling, choking, oral foreplay,', 'Turn Offs': 'being fingered', 'Profile Views': '1,098,735', 'Videos Watched': '563'}",5415,5370,[5379],4643,30000
4,HoneyBunnyBA,https://www.pornhub.com/pornstar/honeybunnyba,5376,107,1900000,https://ei.phncdn.com/(m=bLqDuhKlbyaT)(mh=nfVbiKN9BFqkMeq1)20fa198c-0e91-42c5-947d-15a1cfb3a608.jpg,True,False,"About HoneyBunnyBA

                                    Sweet like Honey. Petite submissive sexual goddess who loves to please.",NA,"{'Official Site': 'https://www.hubzter.pro/honeybunnyba', 'Twitter': 'https://www.twitter.com/@HoneyBunny_BA', 'Amazon Wishlist': 'https://www.amazon.com/hz/wishlist/ls/OOAWT1ZA9IU7?ref_=wl_share.', 'Instagram': 'https://www.instagram.com/HoneyBunnyBa'}","{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'City and Country': 'Naples, US', 'Pornstar Profile Views': '288,292', 'Career Status': 'Active', 'Career Start and End': '2019                        to                        Present', 'Gender': 'Female', 'Star Sign': 'Capricorn', 'Measurements': '24B--24', 'Height': '4 ft 11 in (150 cm)', 'Weight': '100 lbs (45 kg)', 'Ethnicity': 'White', 'Background': 'Irish', 'Hair Color': 'Blonde', 'Eye Color': 'Blue', 'Fake Boobs': 'No', 'Tattoos': 'Yes', 'Piercings': 'Yes', 'Interests and hobbies': ""I love to cook, walk the beach, enjoy a good laugh, etc. I really love good fun sex. Like let me be in the kitchen with just an apron on then stick it in while I'm checking on the food bent over in the oven or put me on the counter. Makes life so exciting."", 'Turn Ons': ""I love a good challenge. I'm very submissive and actually get turned on by sucking dick. I just love it. I love the manly aggressiveness but I also find women being such a turn on to. I love a woman who can match my sexuality."", 'Turn Offs': 'Being dirty. Like and not in a good way. I like being dirty but be clean where I want to put my mouth on you.', 'Profile Views': '653,966', 'Videos Watched': '341'}",5397,5376,[5482],7101,12600
5,Gia Rose,https://www.pornhub.com/pornstar/gia-rose,5380,198,43300000,https://ei.phncdn.com/pics/users/100/041/631/avatar1451444645/(m=eQJ6GCjadOf)(mh=fJuHkmH_KY13h4QR)200x200.jpg,True,False,"About Gia Rose

                                    I love taking big hard throbbing cock and shoving it into my throat and letting him fuck it hard like it's my pussy. 
I love it when he fucks me in my tight little ass. I love sucking balls and swallowing his cum. 
I love sucking his dick under water, I love letting him whip and beat me like I'm a dirty little whore. 

Sometimes I bark like a dog for him. 
Woof woof woof",NA,NA,"{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'City and Country': 'Bunnell FL., US', 'Pornstar Profile Views': '916,282', 'Career Status': 'Active', 'Career Start and End': '2015                        to                        Present', 'Gender': 'Female', 'Measurements': '34B--32', 'Height': '5 ft 6 in (168 cm)', 'Weight': '121 lbs (55 kg)', 'Ethnicity': 'White', 'Background': 'American', 'Hair Color': 'Black', 'Eye Color': 'Blue', 'Fake Boobs': 'No', 'Tattoos': 'Yes', 'Piercings': 'Yes', 'Interests and hobbies': 'Fucking, sucking, driving, playing xbox, shooting guns, driving, music, wood burning art', 'Turn Ons': 'Tattoos, piercings, cum,strap-ons, biting, choking, being tied up, anal sex, deep throating', 'Profile Views': '1,530,518', 'Videos Watched': '1,317'}",5391,5380,[5277],5045,53500
6,CLASSY FILTH,https://www.pornhub.com/pornstar/classy-fiilth,5382,47,4700000,https://ei.phncdn.com/(m=bLqDuhKlbyaT)(mh=pzB01qTVE1zA0BZr)3e98a4f7-7c96-4cb7-8b9a-31c47f644ce7.jpg,True,False,"About CLASSY FILTH

                                    Porn star, Author (A Classy Journey), Anal Queen, Glamour model, Babe Station girl, Louis Theroux Interviewee","['UK Porn Party', 'Splat Bukkake', 'Luke Hardy XXX']","{'Twitter': 'https://www.twitter.com/@TheRoannaHind', 'Amazon Wishlist': 'https://www.amazon.co.uk/hz/wishlist/ls/52TXMPZN4TFV?ref=cm_sw_wa_r_un_un_vjKnkNgVlK7bb', 'Instagram': 'https://www.instagram.com/roannahind'}","{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'City and Country': 'Nottingham, GB', 'Pornstar Profile Views': '1,235,165', 'Career Status': 'Active', 'Career Start and End': 'to                        Present', 'Gender': 'Female', 'Measurements': '--', 'Interests and hobbies': 'Porn Events, I Was Runner Up For Best Milf For 2018 Award also came in top 3 for the glamour awards as ‘new comer 2019’ Thanks everyone! X', 'Turn Ons': 'Everything Turns Me On!!', 'Turn Offs': 'Negativity!!', 'Profile Views': '1,245,973', 'Videos Watched': '304'}",6353,5382,[5342],5176,11500
7,Dani Valentina Xo,https://www.pornhub.com/pornstar/dani-valentina-xo,5386,9,749000,https://ei.phncdn.com/(m=bLqDuhKlbyaT)(mh=s0X5DccaI0h9FEMl)22b1dfb3-b7f7-4f47-8738-16753bcd0f2e.jpg,True,False,"About Dani Valentina Xo

                                    FULL length videos posted on my VIP page OnlyFans.com/DValentinaXo ❤️ 

FREE OnlyFans: OnlyFans.com/DaniValentinaXo  Twitter: DValentinaXo  ManyVids: Dani Valentina  SextPanther: DaniValentinaXo  Instagram: DaniValentinaXo  Fansly: DaniValentinaXo - Under Construction  TikTok: DValentinaXo",['Brazzers'],"{'Official Site': 'https://allmylinks.com/danivalentinaxo', 'Twitter': 'https://www.twitter.com/DValentinaXo', 'Instagram': 'https://www.instagram.com/DaniValentinaXo'}","{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'City and Country': 'Miami, US', 'Pornstar Profile Views': '241,988', 'Career Status': 'Active', 'Career Start and End': '2020                        to                        Present', 'Gender': 'Female', 'Measurements': '38G--', 'Height': '5 ft 3 in (160 cm)', 'Ethnicity': 'Latin', 'Background': 'Venezuelan', 'Hair Color': 'Brunette', 'Eye Color': 'Brown', 'Tattoos': 'No', 'Piercings': 'Yes', 'Turn Ons': 'Being desired, spoiled, and worshipped', 'Profile Views': '390,887', 'Videos Watched': '117'}",5630,5386,[5364],5865,5600
8,Sweet Sophia,https://www.pornhub.com/pornstar/sweet-sophia,5391,26,6000000,https://ei.phncdn.com/(m=bLqDuhKlbyaT)(mh=FXYk78LnAxp1f-Tl)b7edaffe-c509-48f4-94f6-74cca707ea57.jpg,True,False,"About Sweet Sophia

                                    Welcome to your fave Latina babygirl's profile! I love 420, anal, pretty girls and gaming. Hope you like my dirty pics and videos ;)","['Cherry Pimps', 'Sis Loves Me', 'Bang Bros Network']","{'Official Site': 'https://onlyfans.com/sweetsophiax', 'Twitter': 'https://www.twitter.com/sweetsophiax', 'Amazon Wishlist': 'https://amzn.to/2UUKpnW', 'Instagram': 'https://www.instagram.com/realsweetsophia'}","{'Relationship status': 'Taken', 'Interested in': 'Girls', 'Pornstar Profile Views': '317,586', 'Career Status': 'Active', 'Career Start and End': '2019                        to                        Present', 'Gender': 'Female', 'Measurements': 'B--', 'Height': '5 ft 3 in (160 cm)', 'Weight': '99 lbs (45 kg)', 'Ethnicity': 'Latin', 'Background': 'Mexican', 'Hair Color': 'Blonde', 'Eye Color': 'Brown', 'Fake Boobs': 'No', 'Tattoos': 'No', 'Piercings': 'No', 'Interests and hobbies': 'Traveling, 420, outdoor things, restaurants, live music', 'Turn Ons': 'Slim waist, pretty face, good hygiene, hand cuffs, leather straps, butt plugs', 'Turn Offs': 'Gross people', 'Profile Views': '636,620', 'Videos Watched': '1,060'}",5295,5391,[5375],4275,13600
9,Vanessa VIxon,https://www.pornhub.com/pornstar/vanessa-vixon,5392,24,738000,https://ei.phncdn.com/(m=bLqDuhKlbyaT)(mh=joOZIO5Y4k3TH9OI)4f6c572c-9d30-45ba-8b6c-99babe17d909.jpg,True,False,"Vanessa Vixon was active as a porn actress from 2012 to 2014. She has 6 performer credits, but dont let that fool you. This stunner has the most amazing masturbation techniques and style; see her here once and youll wanna watch her here 24/7. > Otherwise known as Vanessa Vixen, she stands at 56 tall and weighs 110 pounds. Her body measurements are 34D-24-32. There is no information on whether Vanessa has any tattoos or body piercings. Shes worked with the following distributors: David Mack Video, Desperate Pleasures, Pulse Distribution, and Taboo Heat. > In Vanessas first appearance as a performer, she gives Billy Blast a sexy handjob in Spurting Boys at School (2012). > In 2013, Vanessa performed in three porn films—one of which was My Girlfriends Hot Mom 4, by Pulse Distribution. Vanessa has fun with sexy co-stars Angie Noir, Carrie Reilly, Kiara Mia, and Whitney Grace. Another film that year was Tickle Channel 2013 6, directed and distributed by David Mack. In this 137-minute film, Vanessa acts and plays with co-stars Armani Knight, Briella Jaden, and Chloe C. This is a completely non-sex role for Vanessa, but she does get tickled and squirms a bit. Its a fun watch! > Vanessa also appeared in the 40-minute Vanessa Vixon in the Countess, distributed by Taboo Heat. She has fun with co-star Luke Longley. Sadly, in 2014, Vanessa performed in only two adult films, and it was her last year in the biz. Nonetheless, she left with a splash! In Footjob Virgins, she finally appeased feet fans, and her complete set of quality hardcore vids remains a treasure trove of some of the finest fucks in skin-film history, as you can see from our amazing Vanessa Vixon video collection here!","['Sweet Femdom', 'Monsters Of Jizz']","{'Official Site': 'https://Onlyfans.com/vvixon', 'Twitter': 'https://www.twitter.com/V_Vixon', 'Snapchat': 'https://www.snapchat.com/add/vanessavixon20', 'Instagram': 'https://instagram.com/vanessavixon?igshid=NTA5ZTk1'}","{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'City and Country': 'Tampa, US', 'Pornstar Profile Views': '1,563,480', 'Career Status': 'Active', 'Career Start and End': '2012                        to                        Present', 'Gender': 'Female', 'Birth Place': 'United States of America', 'Measurements': '32D-24-36', 'Height': '5 ft 6 in (168 cm)', 'Weight': '120 lbs (54 kg)', 'Ethnicity': 'White', 'Hair Color': 'Black', 'Eye Color': 'Blue', 'Fake Boobs': 'Yes', 'Tattoos': 'Yes', 'Piercings': 'Yes', 'Profile Views': '50,187', 'Videos Watched': '19'}",6074,5392,[5412],4435,22600
