,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
0,Ryland BabyLove,https://www.pornhub.com/pornstar/ryland-babylove,4830,5,2700000,https://ei.phncdn.com/(m=eQJ6GCjadOf)(mh=Px3S6iTdqcL9LKxu)a1ee43c9-698e-44ee-a630-ec265c095575.jpg,True,False,,NA,"{'Official Site': 'https://onlyfans.com/rylandbaby', 'Twitter': 'https://www.twitter.com/rylandbabylove', 'Amazon Wishlist': 'https://www.amazon.ca/hz/wishlist/ls/3QPOE5OJFQY7H?ref_=wl_share', 'Instagram': 'https://www.instagram.com/worstmodelever'}","{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'City and Country': 'TORONTO, CA', 'Pornstar Profile Views': '2,738,040', 'Career Status': 'Active', 'Career Start and End': '2015                        to                        Present', 'Gender': 'Female', 'Measurements': '28C-22-32', 'Height': '5 ft 6 in (168 cm)', 'Weight': '115 lbs (52 kg)', 'Ethnicity': 'White', 'Background': 'Canadian', 'Hair Color': 'Other', 'Eye Color': 'Green', 'Fake Boobs': 'No', 'Tattoos': 'Yes', 'Piercings': 'Yes', 'Profile Views': '2,876,365', 'Videos Watched': '217'}",4827.0,4830.0,[4839],2737.0,48000.0
1,Paisley Pepper,https://www.pornhub.com/pornstar/farrah-valentine,4832,38,6600000,https://ei.phncdn.com/pics/users/352/517/751/avatar1537661831/(m=eQJ6GCjadOf)(mh=JIZOugGWNK2KzEX1)200x200.jpg,True,False,NA,NA,{'https://onlyfans.com/paisleypepper': 'https://onlyfans.com/paisleypepper'},NA,3759.0,4834.0,[],4950.0,7100.0
2,Harleen Van Hynten,https://www.pornhub.com/pornstar/harleen-van-hynten,4834,43,2200000,https://ei.phncdn.com/pics/users/u/002/039/513/312/avatar1617981891/(m=eQJ6GCjadOf)(mh=je5aHjdB7-e4szoc)200x200.jpg,True,False,,"['Steven Shame', 'Wolf Wagner Com', 'Public Sex Date']","{'Twitter': 'https://twitter.com/HarleenVHynten', 'Amazon Wishlist': 'https://www.amazon.de/hz/wishlist/ls/1E7HD70900BJ4/?ref_=lol_ov_le', 'Snapchat': 'https://www.snapchat.com/add/harleenvhynten', 'Instagram': 'https://www.instagram.com/Instagram.com/harleenvanhynten'}","{'Relationship status': 'Taken', 'Interested in': 'Guys', 'City and Country': 'Berlin, DE', 'Pornstar Profile Views': '395,123', 'Career Status': 'Active', 'Career Start and End': '2018                        to                        Present', 'Gender': 'Female', 'Measurements': '65D-22-32', 'Height': '5 ft 4 in (163 cm)', 'Weight': '120 lbs (54 kg)', 'Ethnicity': 'White', 'Background': 'American', 'Hair Color': 'Blonde', 'Eye Color': 'Green', 'Fake Boobs': 'Yes', 'Tattoos': 'Yes', 'Piercings': 'Yes', 'Profile Views': '401,803', 'Videos Watched': '21'}",4563.0,4836.0,[5102],4571.0,15400.0
3,Val Dodds,https://www.pornhub.com/pornstar/val-dodds,4836,74,14600000,https://ei.phncdn.com/pics/users/311/443/952/avatar1608594244/(m=eQJ6GCjadOf)(mh=wdrAEZJeaEshgFBT)200x200.jpg,True,False,,"['Ask A Pornstar', 'PUBA', 'Addicted 2 Girls']",NA,"{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'City and Country': 'Lincoln, US', 'Pornstar Profile Views': '767,602', 'Career Status': 'Active', 'Career Start and End': '2012                        to                        Present', 'Gender': 'Female', 'Birth Place': 'Lincoln, Nebraska, United States of America', 'Star Sign': 'Aquarius', 'Measurements': '34C-24-32', 'Height': '5 ft 11 in (180 cm)', 'Weight': '141 lbs (64 kg)', 'Ethnicity': 'White', 'Hair Color': 'Blonde', 'Eye Color': 'Hazel', 'Fake Boobs': 'No', 'Tattoos': 'No', 'Piercings': 'Yes', 'Profile Views': '643,509', 'Videos Watched': '4'}",4334.0,4848.0,[4953],4908.0,34900.0
4,Taissa Shanti,https://www.pornhub.com/pornstar/taissa-shanti,4848,177,51300000,https://ei.phncdn.com/(m=eQJ6GCjadOf)(mh=dUeMzoj9EhK0OPwU)805772b9-e9e0-4cdf-8d2f-26bd979b705b.jpg,True,False,"About Taissa Shanti

                                    Former adult model. Stopped my career in 2017.
Currently, I'm a certified Hatha-Yoga teacher and Sex & Relationship coach.","['Porn World', '18 Videoz']","{'Official Site': 'https://onlyfans.com/miss_shanti', 'Twitter': 'https://twitter.com/Miss_Shanti_', 'Snapchat': 'https://www.snapchat.com/add/ecstatic_yogini', 'Instagram': 'https://www.instagram.com/ecstatic.yogini/'}","{'Relationship status': 'Open', 'Interested in': 'Guys and Girls', 'Pornstar Profile Views': '1,522,413', 'Career Status': 'Active', 'Career Start and End': '2014                        to                        Present', 'Gender': 'Female', 'Birth Place': 'Russia', 'Star Sign': 'Scorpio', 'Measurements': '35A-25-36', 'Height': '5 ft 7 in (170 cm)', 'Weight': '115 lbs (52 kg)', 'Ethnicity': 'White', 'Hair Color': 'Brunette', 'Fake Boobs': 'No', 'Interests and hobbies': 'Yoga, education, sex, health, dance, art, spirituality, traveling, freediving, relationships...', 'Turn Ons': 'Passion, honesty, open mind, respect, emotions, chemistry, sensuality, tenderness, well-done cunnilingus, role plays, mind games, sex in unusual places, dirty talking, spanking, real feelings, massage, real bi-sexual girls, bbg, facesitting, blowjob...xs', 'Turn Offs': 'Bad Hygiene, disrespect, fake boobs, fake moanings', 'Profile Views': '1,299,309', 'Videos Watched': '208'}",5384.0,4852.0,[4892],13077.0,2000.0
5,Thor Johnson,https://www.pornhub.com/pornstar/thor-johnson,4852,34,7400000,https://ei.phncdn.com/(m=bLqDuhKlbyaT)(mh=CiGfWSgJeGVJTP_0)fb84cb72-0339-4a45-bdff-46cda8beb373.jpg,True,False,"About Thor Johnson

                                    You might recognize Thor from XTUBE.COM where he used to be the top male model and became an over night Jerk off sensation Hitting 70,000 views the first week with his famous (Jerking while driving a semi) clip. Now over millions of views world wide. Thor has moved into the amateur adult industry. (modeling, events, erotica)","['Evolved Fights', 'Thiccvision']","{'Official Site': 'https://onlyfans.com/thorjohnson_xl', 'Twitter': 'https://www.twitter.com/thorjohnson_xl', 'Instagram': 'https://www.instagram.com/the_thorjohnson'}","{'Relationship status': 'Open', 'Interested in': 'Girls', 'City and Country': 'Las Vegas, US', 'Pornstar Profile Views': '8,186', 'Career Status': 'Active', 'Career Start and End': 'to                        Present', 'Gender': 'Male', 'Measurements': '--', 'Height': '6 ft 0 in (183 cm)', 'Ethnicity': 'White', 'Background': 'American', 'Hair Color': 'Red', 'Eye Color': 'Blue', 'Foreskin': 'Uncut', 'Facial Hair': 'Yes', 'Tattoos': 'No', 'Piercings': 'No', 'Interests and hobbies': 'Traveling. Cigars. Motorcycles.', 'Turn Ons': 'Call me Daddy', 'Profile Views': '54,784', 'Videos Watched': '108'}",4724.0,4853.0,[4828],4254.0,52600.0
6,Ryden Armani,https://www.pornhub.com/pornstar/ryden-armani,4853,39,6700000,https://ei.phncdn.com/(m=bLqDuhKlbyaT)(mh=DUo_DNtbN51bD7oU)881898cb-92e0-4bd7-80d3-39b3d1848ec7.jpg,True,False,"About Ryden Armani

                                    30, been in the industry for nearly a decade, and mostly self shot and solo, though on rare occasions you can catch me in some b/g content! lemme be your non-binary NSFW angel! :)",NA,"{'Twitter': 'https://www.twitter.com/rydengg', 'Amazon Wishlist': 'https://www.amazon.com/hz/wishlist/ls/1JF55GCWWIK20?ref_=wl_share', 'Instagram': 'https://www.instagram.com/rydengg'}","{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'City and Country': 'Akron, US', 'Pornstar Profile Views': '1,296,971', 'Career Status': 'Active', 'Career Start and End': '2012                        to                        Present', 'Gender': 'Female', 'Birth Place': 'United States of America', 'Star Sign': 'Cancer', 'Measurements': '34B-32-27', 'Height': '5 ft 2 in (157 cm)', 'Weight': '103 lbs (47 kg)', 'Ethnicity': 'White', 'Background': 'American', 'Hair Color': 'Red', 'Eye Color': 'Blue', 'Fake Boobs': 'No', 'Tattoos': 'Yes', 'Piercings': 'Yes', 'Interests and hobbies': 'I write short horror stories, make soaps, post on tiktok, and make youtube videos occasionally.', 'Turn Ons': 'Booty Slaps, Huge Dicks, and Gorgeous Alt Girls!', 'Turn Offs': 'Bad Hygiene, Horrible Style, Trump Supporters', 'Profile Views': '1,834,701', 'Videos Watched': '662'}",5578.0,4856.0,[4851],3745.0,16800.0
7,Diana Blake,https://www.pornhub.com/pornstar/diana-blake,4856,18,7900000,https://ei.phncdn.com/pics/users/034/604/771/avatar1521068484/(m=eQJ6GCjadOf)(mh=hZOHZ-ympLS6qUka)200x200.jpg,True,False,NA,NA,NA,"{'Relationship status': 'Taken', 'Interested in': 'Guys and Girls', 'City and Country': 'Santa Fe, US', 'Pornstar Profile Views': '712,114', 'Career Status': 'Active', 'Career Start and End': 'to                        Present', 'Gender': 'Female', 'Measurements': '--', 'Profile Views': '887,769', 'Videos Watched': '16'}",6178.0,4859.0,[4863],3881.0,16400.0
8,Jaxton Wheeler,https://www.pornhub.com/pornstar/jaxton-wheeler,4859,91,17900000,https://ei.phncdn.com/(m=bLqDuhKlbyaT)(mh=oRJMftnkKRltx8gf)61deaf33-372e-4538-adf8-19dbf87c07cf.jpg,True,False,"Pornstar Jaxton Wheeler has been in nearly 100 movies of the naughty variety. This hottie weighs 200 pounds and stands 5’8"" tall. He’s usually a top when it comes to fucking, which translates into his porn movies. Although technically a bisexual, Jaxton loves starring in all fuck films! In his personal life he has only dated women, so he’s mostly heteroflexible, but he loves to get naked and fuck. He’s open to the possibility of having a bisexual threesome (https://www.pornhub.com/gay/video?c=62) with a guy, so dudes rejoice!
Jax is a former decathlete, so it’s no surprise that guys were already drooling over him. He would post pics online and get tons of attention. Having done a few bareback scenes in his career, even though considered controversial. For the future of his career, Jaxton wants to launch his own website because he believes there should be more topnotch bisexual porn out there. He thinks guys should be able to fuck whomever they want, so he wants his porn to reflect that! He also wants to perform in more acting roles (https://www.pornhub.com/gay/video?c=85) and more group sex scenes, to which his fans say, “Yes Please!"" He’s got a good eye and a great body, so watch any of his free porn movies here for a gay ol’ time.
The open-minded Mr. Wheeler is also down for fucking trans people, he loves beautiful people. He's a free spirit, which is what makes him such a great sex performer!","['Icon Male', 'Transsensual', 'Raging Stallion']","{'Official Site': 'https://onlyfans.com/jaxtonwheeler', 'Twitter': 'https://www.twitter.com/jaxtonwheelertheband', 'Amazon Wishlist': 'https://www.amazon.com/hz/wishlist/ls/2SF1JI4JER6L5?ref_=wl_share', 'Snapchat': 'https://www.snapchat.com/add/jaxtonwheeler', 'Instagram': 'https://www.instagram.com/jaxtondaddywheeler'}","{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'City and Country': 'Jacksonville, US', 'Pornstar Profile Views': '1,710,419', 'Career Status': 'Active', 'Career Start and End': '2009                        to                        Present', 'Gender': 'Male', 'Birth Place': 'United States of America', 'Star Sign': 'Virgo', 'Measurements': '--', 'Endowment': '7-9""', 'Height': '5 ft 8 in (173 cm)', 'Weight': '79 lbs (36 kg)', 'Ethnicity': 'White', 'Hair Color': 'Black', 'Eye Color': 'Hazel', 'Foreskin': 'Cut', 'Facial Hair': 'Yes', 'Tattoos': 'Yes', 'Piercings': 'No', 'Interests and hobbies': ""I'm working on becoming a Rock artist as well, doing music and leading mosh pits around the world. I also have several start up ventures that I'm patiently developing."", 'Turn Ons': ""chilled vibe, act like you've done something before lol"", 'Turn Offs': 'Having my nipples pinched (sensitive to pain) not a sex related pain type. \r\nheavy anal penetration on me', 'Profile Views': '684,526', 'Videos Watched': '162'}",4887.0,4864.0,[4868],4793.0,28300.0
9,Emilia Song,https://www.pornhub.com/pornstar/emilia-song,4864,122,11500000,https://ei.phncdn.com/pics/users/186/199/291/avatar1550678937/(m=eQJ6GCjadOf)(mh=7-AEGamqIXFOkvBp)200x200.jpg,True,False,"About Emilia Song

                                    Fanclub: onlyfans.com/emiliasong || I'm a porn performer and camgirl who livestreams on Pornhub Live/Streamate and sell clips, pics, and more on ManyVids and ModelHub. Cosplay is my passion, and I love fucking my friends! || Email me for Skype shows! bookemiliasong@gmail.com || [Livestream]: pornhublive.com/cam/emilia_song || [ManyVids]: EmiliaSong.manyvids.com || [ModelHub]: modelhub.com/emilia-song","['Filthy Fuckers', 'Net Video Girls', 'Concoxxxion']","{'Twitter': 'https://www.twitter.com/theemiliasong', 'Instagram': 'https://www.instagram.com/theemiliasong'}","{'Relationship status': 'Single', 'Interested in': 'Guys and Girls', 'City and Country': 'New York, US', 'Pornstar Profile Views': '830,021', 'Career Status': 'Active', 'Career Start and End': '2013                        to                        Present', 'Gender': 'Female', 'Birth Place': 'United States of America', 'Star Sign': 'Taurus', 'Measurements': '32C-24-38', 'Height': '5 ft 3 in (160 cm)', 'Weight': '117 lbs (53 kg)', 'Ethnicity': 'White', 'Background': 'American', 'Hair Color': 'Blonde', 'Eye Color': 'Brown', 'Fake Boobs': 'No', 'Tattoos': 'No', 'Piercings': 'No', 'Interests and hobbies': ""Cosplay! Especially superheroes. I also like singing, writing fiction, and drawing. I love doing Skype shows, so email me if you'd like to chat one-on-one!"", 'Profile Views': '1,001,850', 'Videos Watched': '136'}",5393.0,4868.0,[4862],4417.0,4300.0
